Subject.Id,Contact.ID,cat,svy_contact,empstatus,jailprison,close,baseline_flag,dup,reinstall_flag1,reinstall_flag2,phonesurvey,Total number of calls,Total duration of calls,Total incoming calls,Total outgoing calls,Total number of missed calls,"Total number of incoming calls, excluding missed",Proportion of incoming calls answered,"0 to 1, =1 perfect reciprocity",Proportion of calls incoming,Duration of incoming calls,Duration of outgoing calls,Total number of night calls,Any night call,Number of incoming calls at night,Number of outgoing calls at night,Any night incoming call,Any night outgoing call,Min days between calls,Max days between calls,Total number of texts,Any night text,Number of texts at night,Min days between texts,Max days between texts
1101,a0000022d931201479371054,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,2,103,1,1,0,1,1,1,0.5,36,67,0,0,0,0,0,0,47,47,,,,,
1101,a0000022d931201484240380,No phone survey,,,,,,,0,0,0,972,309804,442,530,117,325,0.735294104,0.909465015,0.454732507,162633,147171,2,1,251,312,1,1,1,9,,,,,
1101,a0000022d93120156148919,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,2,133,2,0,0,2,1,0,1,133,0,1,1,2,0,1,0,,,,,,,
1101,a0000022d931201591290290,No phone survey,,,,,,,0,0,0,2,273,0,2,0,0,0,0,0,0,273,1,1,0,1,0,1,1,1,,,,,
1101,a0000022d931201697043757,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,2,83,2,0,1,1,0.5,0,1,83,0,0,0,0,0,0,0,,,,,,,
1101,a0000022d931201699715288,No phone survey,,,,,,,0,0,0,4,97,0,4,0,0,0,0,0,0,97,1,1,0,4,0,1,,,,,,,
1101,a0000022d931201719634924,No phone survey,,,,,,,0,0,0,2,72,0,2,0,0,0,0,0,0,72,0,0,0,0,0,0,,,,,,,
1101,a0000022d931201763857422,No phone survey,,,,,,,0,0,0,3,761,0,3,0,0,0,0,0,0,761,0,0,0,0,0,0,14,14,,,,,
1101,a0000022d931201791972718,Phone survey,Person,,,,1,0,0,0,1,14,1059,6,8,1,5,0.833333313,0.857142866,0.428571433,429,630,0,0,0,0,0,0,1,18,,,,,
1101,a0000022d931201860729704,No phone survey,,,,,,,0,0,0,2,82,0,2,0,0,0,0,0,0,82,0,0,0,0,0,0,8,8,,,,,
1101,a0000022d931201864278263,No phone survey,,,,,,,0,0,0,2,131,0,2,0,0,0,0,0,0,131,0,0,0,0,0,0,,,,,,,
1101,a0000022d931201871591402,No phone survey,,,,,,,0,0,0,1,276,0,1,0,0,0,0,0,0,276,0,0,0,0,0,0,,,,,,,
1101,a0000022d931201882596402,No phone survey,,,,,,,0,0,0,16,1141,3,13,0,3,1,0.375,0.1875,371,770,1,1,0,1,0,1,2,9,,,,,
1101,a0000022d931201954726512,No phone survey,,,,,,,0,0,0,2,28,0,2,0,0,0,0,0,0,28,0,0,0,0,0,0,,,,,,,
1101,a0000022d931201965293649,No phone survey,,,,,,,0,0,0,2,7,0,2,0,0,0,0,0,0,7,1,1,0,2,0,1,,,,,,,
1101,a0000022d931202003117225,No phone survey,,,,,,,0,0,0,12,987,2,10,1,1,0.5,0.333333373,0.166666672,652,335,0,0,0,0,0,0,3,57,,,,,
1101,a0000022d931202012930571,No phone survey,,,,,,,0,0,0,1,4,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,,,,,,,
1101,a0000022d931202023250116,No phone survey,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1101,a0000022d931202027741034,No phone survey,,,,,,,0,0,0,1,51,0,1,0,0,0,0,0,0,51,0,0,0,0,0,0,,,,,,,
1101,a0000022d931202039765827,No phone survey,,,,,,,0,0,0,3,100,0,3,0,0,0,0,0,0,100,1,1,0,3,0,1,29,29,,,,,
1101,a0000022d931202095690149,No phone survey,,,,,,,0,0,0,14,600,5,9,4,1,0.200000003,0.714285731,0.357142866,47,553,0,0,0,0,0,0,1,36,,,,,
1101,a0000022d931202112744913,Phone survey,Person,Self-employed,0,100,1,0,0,0,1,27,2326,18,9,2,16,0.888888896,0.666666627,0.666666687,1741,585,2,1,7,3,1,1,2,16,,,,,
1101,a0000022d931202117752423,No phone survey,,,,,,,0,0,0,5,91,1,4,1,0,0,0.399999976,0.200000003,0,91,0,0,0,0,0,0,,,,,,,
1101,a0000022d931202121318659,No phone survey,,,,,,,0,0,0,1,129,0,1,0,0,0,0,0,0,129,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120226039438,Phone survey,Person,,,,1,0,0,0,1,5,336,2,3,1,1,0.5,0.800000012,0.400000006,218,118,0,0,0,0,0,0,22,22,,,,,
1101,a0000022d93120274348238,No phone survey,,,,,,,0,0,0,1,46,0,1,0,0,0,0,0,0,46,1,1,0,1,0,1,,,,,,,
1101,a0000022d93120281480572,No phone survey,,,,,,,0,0,0,1,207,0,1,0,0,0,0,0,0,207,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120289935906,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,2,107,1,1,0,1,1,1,0.5,107,0,2,1,1,1,1,1,41,41,,,,,
1101,a0000022d93120290901586,No phone survey,,,,,,,0,0,0,2,40,0,2,0,0,0,0,0,0,40,0,0,0,0,0,0,,,,,,,
1101,a0000022d9312032542280,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,5,431,2,3,0,2,1,0.800000012,0.400000006,72,359,2,1,1,1,1,1,1,23,,,,,
1101,a0000022d93120337708689,No phone survey,,,,,,,0,0,0,2,506,0,2,0,0,0,0,0,0,506,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120365157844,No phone survey,,,,,,,0,0,0,2,56,0,2,0,0,0,0,0,0,56,1,1,0,1,0,1,5,5,,,,,
1101,a0000022d93120365561039,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,8,113,7,1,5,2,0.285714298,0.25,0.875,41,72,2,1,7,1,1,1,,,,,,,
1101,a0000022d9312037657387,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,3,207,2,1,1,1,0.5,0.666666627,0.666666687,173,34,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120417767505,No phone survey,,,,,,,0,0,0,2,617,0,2,0,0,0,0,0,0,617,0,0,0,0,0,0,13,13,,,,,
1101,a0000022d931204421274,No phone survey,,,,,,,0,0,0,6,215,0,6,0,0,0,0,0,0,215,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120465751210,Phone survey,Person,Self-employed,0,100,1,0,0,0,1,8,251,3,5,1,2,0.666666687,0.75,0.375,76,175,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120471023288,No phone survey,,,,,,,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120479138670,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,4,225,4,0,2,2,0.5,0,1,225,0,0,0,0,0,0,0,1,9,,,,,
1101,a0000022d93120481848106,No phone survey,,,,,,,0,0,0,3,1545,0,3,0,0,0,0,0,0,1545,0,0,0,0,0,0,5,5,,,,,
1101,a0000022d93120501248170,No phone survey,,,,,,,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120511896694,No phone survey,,,,,,,0,0,0,1,45,0,1,0,0,0,0,0,0,45,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120517054429,No phone survey,,,,,,,0,0,0,2,72,0,2,0,0,0,0,0,0,72,1,1,0,2,0,1,,,,,,,
1101,a0000022d93120521488957,No phone survey,,,,,,,0,0,0,5,89,0,5,0,0,0,0,0,0,89,0,0,0,0,0,0,2,2,,,,,
1101,a0000022d93120546588042,No phone survey,,,,,,,0,0,0,2,42,0,2,0,0,0,0,0,0,42,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120556484197,Phone survey,Person,Working Formally,0,17,0,1,0,0,1,11,1127,1,10,0,1,1,0.181818187,0.090909094,7,1120,1,1,0,2,0,1,2,26,,,,,
1101,a0000022d93120578634121,No phone survey,,,,,,,0,0,0,8,142,0,8,0,0,0,0,0,0,142,1,1,0,3,0,1,2,35,,,,,
1101,a0000022d93120600695011,No phone survey,,,,,,,0,0,0,2,148,0,2,0,0,0,0,0,0,148,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120638947030,No phone survey,,,,,,,0,0,0,2,1045,0,2,0,0,0,0,0,0,1045,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120683452602,No phone survey,,,,,,,0,0,0,2,88,0,2,0,0,0,0,0,0,88,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120703542616,No phone survey,,,,,,,0,0,0,2,2122,0,2,0,0,0,0,0,0,2122,0,0,0,0,0,0,56,56,,,,,
1101,a0000022d93120703845628,No phone survey,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120730471756,No phone survey,,,,,,,0,0,0,1,6,1,0,0,1,1,0,1,6,0,1,1,1,0,1,0,,,,,,,
1101,a0000022d93120739739042,No phone survey,,,,,,,0,0,0,9,590,0,9,0,0,0,0,0,0,590,1,1,0,4,0,1,12,14,,,,,
1101,a0000022d9312074500524,No phone survey,,,,,,,0,0,0,1,76,0,1,0,0,0,0,0,0,76,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120754727866,No phone survey,,,,,,,0,0,0,2,77,0,2,0,0,0,0,0,0,77,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120755105132,Phone survey,Person,,0,0,0,0,0,0,1,1,166,1,0,0,1,1,0,1,166,0,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120783900562,Phone survey,Business - other,,,,0,0,0,0,1,2,117,1,1,0,1,1,1,0.5,59,58,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120816036283,No phone survey,,,,,,,0,0,0,1,38,0,1,0,0,0,0,0,0,38,1,1,0,1,0,1,,,,,,,
1101,a0000022d93120853190266,No phone survey,,,,,,,0,0,0,5,141,0,5,0,0,0,0,0,0,141,0,0,0,0,0,0,8,8,,,,,
1101,a0000022d9312086704556,Phone survey,Person,Working Formally,0,100,1,1,0,0,1,50,1240,20,30,7,13,0.649999976,0.800000012,0.400000006,388,852,2,1,11,10,1,1,1,2,,,,,
1101,a0000022d93120879245157,No phone survey,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,,,,,,,
1101,a0000022d93120885641235,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,6,885,1,5,0,1,1,0.333333373,0.166666672,311,574,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120924712759,No phone survey,,,,,,,0,0,0,1,13,1,0,0,1,1,0,1,13,0,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120944977515,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,1,264,1,0,0,1,1,0,1,264,0,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120951588213,No phone survey,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1101,a0000022d93120968288078,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,43,1694,16,27,7,9,0.5625,0.744186044,0.372093022,573,1121,2,1,1,14,1,1,1,12,,,,,
1101,a0000022d93120990510564,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,9,600,3,6,0,3,1,0.666666687,0.333333343,381,219,2,1,1,1,1,1,3,8,,,,,
1101,a0000022d93120993852143,No phone survey,,,,,,,0,0,0,7,3856,0,7,0,0,0,0,0,0,3856,0,0,0,0,0,0,12,31,,,,,
1101,a0000022d9b84a-1140099821,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1101,a0000022d9b84a-1195664724,No phone survey,,,,,,,0,0,0,1,237,1,0,0,1,1,0,1,237,0,0,0,0,0,0,0,,,,,,,
1101,a0000022d9b84a-1373440619,No phone survey,,,,,,,0,0,0,2,23,0,2,0,0,0,0,0,0,23,0,0,0,0,0,0,,,,,,,
1101,a0000022d9b84a-1522904384,No phone survey,,,,,,,0,0,0,9,989,1,8,0,1,1,0.222222209,0.111111112,20,969,2,1,1,8,1,1,1,1,,,,,
1101,a0000022d9b84a-1561785377,No phone survey,,,,,,,0,0,0,1,12,1,0,0,1,1,0,1,12,0,0,0,0,0,0,0,,,,,,,
1101,a0000022d9b84a-1641650800,Phone survey,Person,Self-employed,0,100,1,0,0,0,1,6,313,5,1,1,4,0.800000012,0.333333373,0.833333313,269,44,0,0,0,0,0,0,,,,,,,
1101,a0000022d9b84a-16730617,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1101,a0000022d9b84a-1775428789,No phone survey,,,,,,,0,0,0,6,472,0,6,0,0,0,0,0,0,472,1,1,0,1,0,1,1,1,,,,,
1101,a0000022d9b84a-1991930194,No phone survey,,,,,,,0,0,0,1,14,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,,,,,,,
1101,a0000022d9b84a-199627722,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,1,60,1,0,0,1,1,0,1,60,0,1,1,1,0,1,0,,,,,,,
1101,a0000022d9b84a-373716282,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1101,a0000022d9b84a-8163475,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,1,5,1,0,0,1,1,0,1,5,0,1,1,1,0,1,0,,,,,,,
1101,a0000022d9b84a-884621082,No phone survey,,,,,,,0,0,0,16,3915,11,5,6,5,0.454545468,0.625,0.6875,1652,2263,2,1,11,5,1,1,1,1,,,,,
1101,a0000022d9b84a1057670378,No phone survey,,,,,,,0,0,0,2,10,0,2,0,0,0,0,0,0,10,1,1,0,2,0,1,,,,,,,
1101,a0000022d9b84a1065547095,No phone survey,,,,,,,0,0,0,13,445,6,7,2,4,0.666666687,0.923076928,0.461538464,174,271,1,1,0,1,0,1,1,1,,,,,
1101,a0000022d9b84a1484240380,Phone survey,Person,Self-employed,0,100,1,0,0,0,1,85,6379,39,46,17,22,0.56410259,0.917647064,0.458823532,3945,2434,2,1,20,36,1,1,1,1,,,,,
1101,a0000022d9b84a194923501,No phone survey,,,,,,,0,0,0,1,2,0,1,0,0,0,0,0,0,2,1,1,0,1,0,1,,,,,,,
1101,a0000022d9b84a1959227357,No phone survey,,,,,,,0,0,0,15,1137,8,7,3,5,0.625,0.933333278,0.533333361,804,333,0,0,0,0,0,0,1,1,,,,,
1101,a0000022d9b84a2003117225,No phone survey,,,,,,,0,0,0,2,17,0,2,0,0,0,0,0,0,17,0,0,0,0,0,0,,,,,,,
1101,a0000022d9b84a265680539,No phone survey,,,,,,,0,0,0,1,11,0,1,0,0,0,0,0,0,11,1,1,0,1,0,1,,,,,,,
1101,a0000022d9b84a36286413,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,
1101,a0000022d9b84a375972393,No phone survey,,,,,,,0,0,0,1,16,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,,,,,,,
1101,a0000022d9b84a499203203,No phone survey,,,,,,,0,0,0,1,84,0,1,0,0,0,0,0,0,84,0,0,0,0,0,0,,,,,,,
1101,a0000022d9b84a525103717,No phone survey,,,,,,,0,0,0,1,16,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,,,,,,,
1101,a0000022d9b84a545806808,No phone survey,,,,,,,0,0,0,1,34,0,1,0,0,0,0,0,0,34,1,1,0,1,0,1,,,,,,,
1101,a0000022d9b84a578634121,No phone survey,,,,,,,0,0,0,2,8,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,,,,,,,
1101,a0000022d9b84a728918805,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,5,86,1,4,0,1,1,0.399999976,0.200000003,7,79,2,1,1,4,1,1,,,,,,,
1101,a0000022d9b84a735709134,No phone survey,,,,,,,0,0,0,1,17,1,0,0,1,1,0,1,17,0,1,1,1,0,1,0,,,,,,,
1101,a0000022d9b84a885641235,No phone survey,,,,,,,0,0,0,1,11,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,,,,,,,
1101,a0000022d9b84a968288078,No phone survey,,,,,,,0,0,0,15,542,4,11,0,4,1,0.533333361,0.266666681,240,302,2,1,2,8,1,1,1,1,,,,,
1102,a0000022ab53cf-1064728565,No phone survey,,,,,,,0,0,0,3,40,0,3,0,0,0,0,0,0,40,0,0,0,0,0,0,25,25,,,,,
1102,a0000022ab53cf-1135344507,No phone survey,,,,,,,0,0,0,48,9831,17,31,4,13,0.764705896,0.708333313,0.354166657,1839,7992,2,1,2,4,1,1,1,12,,,,,
1102,a0000022ab53cf-1154268135,No phone survey,,,,,,,0,0,0,4,362,0,4,0,0,0,0,0,0,362,0,0,0,0,0,0,1,1,,,,,
1102,a0000022ab53cf-1413227160,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,7,228,2,5,0,2,1,0.571428597,0.285714298,121,107,0,0,0,0,0,0,,,,,,,
1102,a0000022ab53cf-1423150516,No phone survey,,,,,,,0,0,0,1,44,0,1,0,0,0,0,0,0,44,0,0,0,0,0,0,,,,,,,
1102,a0000022ab53cf-154886751,No phone survey,,,,,,,0,0,0,107,3394,2,105,1,1,0.5,0.037383199,0.018691588,0,3394,2,1,2,11,1,1,1,20,,,,,
1102,a0000022ab53cf-1576134493,No phone survey,,,,,,,0,0,0,1,9,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,,,,,,,
1102,a0000022ab53cf-1603073422,No phone survey,,,,,,,0,0,0,2,182,0,2,0,0,0,0,0,0,182,0,0,0,0,0,0,,,,,,,
1102,a0000022ab53cf-1682404860,No phone survey,,,,,,,0,0,0,1,54,0,1,0,0,0,0,0,0,54,0,0,0,0,0,0,,,,,,,
1102,a0000022ab53cf-1761383286,No phone survey,,,,,,,0,0,0,18,13015,7,11,1,6,0.857142866,0.777777791,0.388888896,2911,10104,2,1,4,1,1,1,1,7,,,,,
1102,a0000022ab53cf-1834358290,No phone survey,,,,,,,0,0,0,2,94,0,2,0,0,0,0,0,0,94,0,0,0,0,0,0,1,1,,,,,
1102,a0000022ab53cf-495067322,Phone survey,Person,Not Working,1,100,1,0,0,0,1,20,2204,2,18,0,2,1,0.199999988,0.100000001,585,1619,1,1,1,0,1,0,1,17,,,,,
1102,a0000022ab53cf-675126979,No phone survey,,,,,,,0,0,0,1,12,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,,,,,,,
1102,a0000022ab53cf-978699185,No phone survey,,,,,,,0,0,0,2,256,0,2,0,0,0,0,0,0,256,0,0,0,0,0,0,25,25,,,,,
1102,a0000022ab53cf1011521837,No phone survey,,,,,,,0,0,0,1,35,0,1,0,0,0,0,0,0,35,0,0,0,0,0,0,,,,,,,
1102,a0000022ab53cf122524143,No phone survey,,,,,,,0,0,0,8,1233,7,1,1,6,0.857142866,0.25,0.875,1233,0,0,0,0,0,0,0,1,6,,,,,
1102,a0000022ab53cf1235310259,Phone survey,Person,Working Formally,0,100,0,0,0,0,1,2,258,2,0,0,2,1,0,1,258,0,1,1,1,0,1,0,1,1,,,,,
1102,a0000022ab53cf1475484265,No phone survey,,,,,,,0,0,0,1,12,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,,,,,,,
1102,a0000022ab53cf1944699531,Phone survey,Person,Not Working,,44,0,0,0,0,1,9,225,7,2,4,3,0.428571433,0.444444418,0.777777791,96,129,2,1,6,2,1,1,10,10,,,,,
1102,a0000022ab53cf254630471,No phone survey,,,,,,,0,0,0,2,87,0,2,0,0,0,0,0,0,87,1,1,0,1,0,1,1,1,,,,,
1102,a0000022ab53cf288678915,No phone survey,,,,,,,0,0,0,1,143,0,1,0,0,0,0,0,0,143,0,0,0,0,0,0,,,,,,,
1102,a0000022ab53cf326769163,No phone survey,,,,,,,0,0,0,11,562,1,10,1,0,0,0.181818187,0.090909094,0,562,2,1,1,9,1,1,1,11,,,,,
1102,a0000022ab53cf380433959,No phone survey,,,,,,,0,0,0,2,16,1,1,1,0,0,1,0.5,0,16,2,1,1,1,1,1,,,,,,,
1102,a0000022ab53cf496208580,Phone survey,Business - work or search related,,,,0,1,0,0,1,3,186,1,2,0,1,1,0.666666687,0.333333343,94,92,0,0,0,0,0,0,,,,,,,
1102,a0000022ab53cf503616795,No phone survey,,,,,,,0,0,0,4,78,0,4,0,0,0,0,0,0,78,1,1,0,1,0,1,1,1,,,,,
1102,a0000022ab53cf658835449,No phone survey,,,,,,,0,0,0,13,798,0,13,0,0,0,0,0,0,798,1,1,0,3,0,1,1,21,,,,,
1102,a0000022ab53cf695577669,Phone survey,Person,Self-employed,0,35,0,0,0,0,1,4,84,1,3,0,1,1,0.5,0.25,28,56,0,0,0,0,0,0,,,,,,,
1102,a0000022ab53cf813679430,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,,,,,,,
1102,a0000022ab53cf876800603,No phone survey,,,,,,,0,0,0,3,46,1,2,1,0,0,0.666666687,0.333333343,0,46,1,1,0,1,0,1,1,1,,,,,
1103,a0000022ab702e-1009390729,Phone survey,,,,,0,0,0,0,1,1,19,1,0,0,1,1,0,1,19,0,0,0,0,0,0,0,,,,,,,
1103,a0000022ab702e-102136603,Phone survey,,,,,0,0,0,0,1,3,157,1,2,0,1,1,0.666666687,0.333333343,79,78,2,1,1,2,1,1,,,,,,,
1103,a0000022ab702e-1105448691,Phone survey,Person,Working Formally,1,80,1,0,0,0,1,10,817,1,9,0,1,1,0.199999988,0.100000001,78,739,1,1,0,4,0,1,1,8,,,,,
1103,a0000022ab702e-1152907560,No phone survey,,,,,,,0,0,0,1,4,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,,,,,,,
1103,a0000022ab702e-1236199546,Phone survey,Person,,1,100,0,0,0,0,1,112,7278,37,75,6,31,0.837837815,0.660714269,0.330357134,3723,3555,2,1,10,24,1,1,1,2,,,,,
1103,a0000022ab702e-1248242803,No phone survey,,,,,,,0,0,0,1,32,0,1,0,0,0,0,0,0,32,1,1,0,1,0,1,,,,,,,
1103,a0000022ab702e-1290064147,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,3,100,1,2,0,1,1,0.666666687,0.333333343,16,84,0,0,0,0,0,0,,,,,,,
1103,a0000022ab702e-1343794713,No phone survey,,,,,,,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,
1103,a0000022ab702e-134470682,Phone survey,Person,Working Formally,1,80,1,0,0,0,1,2,54,1,1,0,1,1,1,0.5,3,51,1,1,1,0,1,0,1,1,,,,,
1103,a0000022ab702e-1401910999,No phone survey,,,,,,,0,0,0,6,228,2,4,1,1,0.5,0.666666687,0.333333343,87,141,2,1,1,2,1,1,2,2,,,,,
1103,a0000022ab702e-1405621553,No phone survey,,,,,,,0,0,0,1,4,0,1,0,0,0,0,0,0,4,1,1,0,1,0,1,,,,,,,
1103,a0000022ab702e-1466949476,No phone survey,,,,,,,0,0,0,10,540,5,5,2,3,0.600000024,1,0.5,449,91,2,1,4,1,1,1,1,7,,,,,
1103,a0000022ab702e-1471176365,No phone survey,,,,,,,0,0,0,4,100,0,4,0,0,0,0,0,0,100,1,1,0,2,0,1,1,1,,,,,
1103,a0000022ab702e-1543566964,No phone survey,,,,,,,0,0,0,1,60,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,,,,,,,
1103,a0000022ab702e-1570584588,Phone survey,Person,Working Formally,1,80,1,0,0,0,1,2,116,1,1,0,1,1,1,0.5,106,10,0,0,0,0,0,0,1,1,,,,,
1103,a0000022ab702e-1615443839,Phone survey,Person,Working Formally,1,80,1,0,0,0,1,7,285,3,4,0,3,1,0.857142866,0.428571433,114,171,2,1,2,1,1,1,2,2,,,,,
1103,a0000022ab702e-1773738428,No phone survey,,,,,,,0,0,0,9,320,0,9,0,0,0,0,0,0,320,1,1,0,2,0,1,1,3,,,,,
1103,a0000022ab702e-1782205607,No phone survey,,,,,,,0,0,0,1,86,0,1,0,0,0,0,0,0,86,1,1,0,1,0,1,,,,,,,
1103,a0000022ab702e-1852629481,No phone survey,,,,,,,0,0,0,1,123,0,1,0,0,0,0,0,0,123,0,0,0,0,0,0,,,,,,,
1103,a0000022ab702e-231921408,No phone survey,,,,,,,0,0,0,3,294,1,2,1,0,0,0.666666687,0.333333343,0,294,0,0,0,0,0,0,1,1,,,,,
1103,a0000022ab702e-251290047,No phone survey,,,,,,,0,0,0,5,278,0,5,0,0,0,0,0,0,278,0,0,0,0,0,0,2,2,,,,,
1103,a0000022ab702e-272967324,No phone survey,,,,,,,0,0,0,4,76,2,2,2,0,0,1,0.5,0,76,2,1,2,2,1,1,1,1,,,,,
1103,a0000022ab702e-275578533,No phone survey,,,,,,,0,0,0,2,94,0,2,0,0,0,0,0,0,94,0,0,0,0,0,0,,,,,,,
1103,a0000022ab702e-295889416,Phone survey,Person,Working Informally,1,98,0,0,0,0,1,3,59,1,2,1,0,0,0.666666687,0.333333343,0,59,1,1,0,1,0,1,1,1,,,,,
1103,a0000022ab702e-416519742,No phone survey,,,,,,,0,0,0,1,6,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,,,
1103,a0000022ab702e-532457851,No phone survey,,,,,,,0,0,0,1,22,0,1,0,0,0,0,0,0,22,1,1,0,1,0,1,,,,,,,
1103,a0000022ab702e-648469093,No phone survey,,,,,,,0,0,0,7,163,0,7,0,0,0,0,0,0,163,0,0,0,0,0,0,,,,,,,
1103,a0000022ab702e-704681972,Phone survey,Person,,0,91,0,0,0,0,1,1,173,1,0,0,1,1,0,1,173,0,0,0,0,0,0,0,,,,,,,
1103,a0000022ab702e-706529633,No phone survey,,,,,,,0,0,0,2,99,1,1,0,1,1,1,0.5,74,25,0,0,0,0,0,0,,,,,,,
1103,a0000022ab702e-71462735,No phone survey,,,,,,,0,0,0,6,129,0,6,0,0,0,0,0,0,129,1,1,0,1,0,1,1,2,,,,,
1103,a0000022ab702e-853919531,Phone survey,Person,Not Working,0,100,1,0,0,0,1,5,122,1,4,0,1,1,0.399999976,0.200000003,11,111,0,0,0,0,0,0,1,2,,,,,
1103,a0000022ab702e-952566396,No phone survey,,,,,,,0,0,0,1,209,0,1,0,0,0,0,0,0,209,0,0,0,0,0,0,,,,,,,
1103,a0000022ab702e-952584839,No phone survey,,,,,,,0,0,0,28,1981,7,21,2,5,0.714285731,0.5,0.25,633,1348,2,1,4,7,1,1,1,3,,,,,
1103,a0000022ab702e-981504879,Phone survey,Person,,,73,0,0,0,0,1,10,1802,1,9,0,1,1,0.199999988,0.100000001,1105,697,1,1,0,3,0,1,1,2,,,,,
1103,a0000022ab702e-99192451,No phone survey,,,,,,,0,0,0,15,951,5,10,2,3,0.600000024,0.666666687,0.333333343,545,406,2,1,4,4,1,1,1,3,,,,,
1103,a0000022ab702e1000053055,No phone survey,,,,,,,0,0,0,4,123,0,4,0,0,0,0,0,0,123,1,1,0,1,0,1,2,3,,,,,
1103,a0000022ab702e1104793744,No phone survey,,,,,,,0,0,0,2,1131,0,2,0,0,0,0,0,0,1131,0,0,0,0,0,0,,,,,,,
1103,a0000022ab702e111518737,Phone survey,Person,Not Working,0,100,1,0,0,0,1,1,160,1,0,0,1,1,0,1,160,0,1,1,1,0,1,0,,,,,,,
1103,a0000022ab702e1309533646,No phone survey,,,,,,,0,0,0,2,25,0,2,0,0,0,0,0,0,25,0,0,0,0,0,0,,,,,,,
1103,a0000022ab702e1313637949,No phone survey,,,,,,,0,0,0,4,352,0,4,0,0,0,0,0,0,352,0,0,0,0,0,0,,,,,,,
1103,a0000022ab702e1318226833,No phone survey,,,,,,,0,0,0,3,80,0,3,0,0,0,0,0,0,80,0,0,0,0,0,0,,,,,,,
